#t MKKK MKKK_P MKK MKK_P MKK_PP MAPK MAPK_P MAPK_PP 
##CONCENTRATIONS
87.54 17.7871 82.2129 215.123 40.4879 44.3894 262.662 22.4549 14.8831 
87.55 17.7833 82.2167 215.109 40.4923 44.3988 262.654 22.4583 14.8873 
87.56 17.7796 82.2204 215.095 40.4966 44.4082 262.647 22.4616 14.8914 
87.57 17.7758 82.2242 215.081 40.501 44.4176 262.639 22.4649 14.8956 
87.58 17.7721 82.2279 215.068 40.5053 44.427 262.632 22.4683 14.8998 
87.59 17.7683 82.2317 215.054 40.5097 44.4364 262.624 22.4716 14.9039 
87.6 17.7646 82.2354 215.04 40.514 44.4458 262.617 22.475 14.9081 
87.61 17.7608 82.2392 215.026 40.5184 44.4552 262.609 22.4783 14.9123 
87.62 17.7571 82.2429 215.013 40.5227 44.4645 262.602 22.4816 14.9164 
87.63 17.7534 82.2466 214.999 40.5271 44.4739 262.594 22.485 14.9206 
87.64 17.7496 82.2504 214.985 40.5314 44.4833 262.587 22.4883 14.9248 
87.65 17.7459 82.2541 214.971 40.5358 44.4927 262.579 22.4917 14.929 
87.66 17.7422 82.2578 214.958 40.5401 44.5021 262.572 22.495 14.9332 
87.67 17.7384 82.2616 214.944 40.5445 44.5115 262.564 22.4984 14.9373 
87.68 17.7347 82.2653 214.93 40.5488 44.5209 262.557 22.5017 14.9415 
87.69 17.731 82.269 214.916 40.5532 44.5304 262.549 22.505 14.9457 
87.7 17.7272 82.2728 214.903 40.5575 44.5398 262.542 22.5084 14.9499 
87.71 17.7235 82.2765 214.889 40.5618 44.5492 262.534 22.5117 14.9541 
87.72 17.7198 82.2802 214.875 40.5662 44.5586 262.527 22.5151 14.9583 
87.73 17.7161 82.2839 214.861 40.5705 44.568 262.519 22.5184 14.9625 
87.74 17.7123 82.2877 214.848 40.5749 44.5774 262.512 22.5218 14.9666 
87.75 17.7086 82.2914 214.834 40.5792 44.5868 262.504 22.5251 14.9708 
87.76 17.7049 82.2951 214.82 40.5836 44.5962 262.496 22.5285 14.975 
87.77 17.7012 82.2988 214.806 40.5879 44.6056 262.489 22.5318 14.9792 
87.78 17.6975 82.3025 214.793 40.5923 44.615 262.481 22.5352 14.9834 
87.79 17.6937 82.3063 214.779 40.5966 44.6244 262.474 22.5385 14.9876 
87.8 17.69 82.31 214.765 40.601 44.6338 262.466 22.5419 14.9918 
87.81 17.6863 82.3137 214.751 40.6053 44.6433 262.459 22.5452 14.996 
87.82 17.6826 82.3174 214.738 40.6096 44.6527 262.451 22.5486 15.0002 
87.83 17.6789 82.3211 214.724 40.614 44.6621 262.444 22.5519 15.0044 
87.84 17.6752 82.3248 214.71 40.6183 44.6715 262.436 22.5553 15.0086 
87.85 17.6715 82.3285 214.696 40.6227 44.6809 262.429 22.5587 15.0128 
87.86 17.6678 82.3322 214.683 40.627 44.6903 262.421 22.562 15.0171 
87.87 17.6641 82.3359 214.669 40.6314 44.6998 262.413 22.5654 15.0213 
87.88 17.6604 82.3396 214.655 40.6357 44.7092 262.406 22.5687 15.0255 
87.89 17.6567 82.3433 214.641 40.6401 44.7186 262.398 22.5721 15.0297 
87.9 17.653 82.347 214.628 40.6444 44.728 262.391 22.5754 15.0339 
87.91 17.6493 82.3507 214.614 40.6487 44.7374 262.383 22.5788 15.0381 
87.92 17.6456 82.3544 214.6 40.6531 44.7469 262.376 22.5821 15.0423 
87.93 17.6419 82.3581 214.586 40.6574 44.7563 262.368 22.5855 15.0466 
87.94 17.6382 82.3618 214.573 40.6618 44.7657 262.36 22.5889 15.0508 
87.95 17.6345 82.3655 214.559 40.6661 44.7751 262.353 22.5922 15.055 
87.96 17.6308 82.3692 214.545 40.6704 44.7845 262.345 22.5956 15.0592 
87.97 17.6271 82.3729 214.531 40.6748 44.794 262.338 22.599 15.0634 
87.98 17.6234 82.3766 214.517 40.6791 44.8034 262.33 22.6023 15.0677 
87.99 17.6198 82.3802 214.504 40.6835 44.8128 262.322 22.6057 15.0719 
88 17.6161 82.3839 214.49 40.6878 44.8223 262.315 22.609 15.0761 
88.01 17.6124 82.3876 214.476 40.6922 44.8317 262.307 22.6124 15.0804 
88.02 17.6087 82.3913 214.462 40.6965 44.8411 262.3 22.6158 15.0846 
88.03 17.605 82.395 214.449 40.7008 44.8505 262.292 22.6191 15.0888 
88.04 17.6014 82.3986 214.435 40.7052 44.86 262.284 22.6225 15.0931 
88.05 17.5977 82.4023 214.421 40.7095 44.8694 262.277 22.6259 15.0973 
88.06 17.594 82.406 214.407 40.7139 44.8788 262.269 22.6292 15.1015 
88.07 17.5903 82.4097 214.394 40.7182 44.8883 262.262 22.6326 15.1058 
88.08 17.5867 82.4133 214.38 40.7225 44.8977 262.254 22.636 15.11 
88.09 17.583 82.417 214.366 40.7269 44.9071 262.246 22.6393 15.1143 
88.1 17.5793 82.4207 214.352 40.7312 44.9166 262.239 22.6427 15.1185 
88.11 17.5757 82.4243 214.338 40.7356 44.926 262.231 22.6461 15.1228 
88.12 17.572 82.428 214.325 40.7399 44.9355 262.224 22.6494 15.127 
88.13 17.5683 82.4317 214.311 40.7442 44.9449 262.216 22.6528 15.1312 
88.14 17.5647 82.4353 214.297 40.7486 44.9543 262.208 22.6562 15.1355 
88.15 17.561 82.439 214.283 40.7529 44.9638 262.201 22.6596 15.1397 
88.16 17.5573 82.4427 214.27 40.7572 44.9732 262.193 22.6629 15.144 
88.17 17.5537 82.4463 214.256 40.7616 44.9827 262.185 22.6663 15.1483 
88.18 17.55 82.45 214.242 40.7659 44.9921 262.178 22.6697 15.1525 
88.19 17.5464 82.4536 214.228 40.7703 45.0016 262.17 22.6731 15.1568 
88.2 17.5427 82.4573 214.214 40.7746 45.011 262.163 22.6764 15.161 
88.21 17.5391 82.4609 214.201 40.7789 45.0204 262.155 22.6798 15.1653 
88.22 17.5354 82.4646 214.187 40.7833 45.0299 262.147 22.6832 15.1695 
88.23 17.5318 82.4682 214.173 40.7876 45.0393 262.14 22.6866 15.1738 
88.24 17.5281 82.4719 214.159 40.7919 45.0488 262.132 22.6899 15.1781 
88.25 17.5245 82.4755 214.145 40.7963 45.0582 262.124 22.6933 15.1823 
88.26 17.5208 82.4792 214.132 40.8006 45.0677 262.117 22.6967 15.1866 
88.27 17.5172 82.4828 214.118 40.805 45.0771 262.109 22.7001 15.1909 
88.28 17.5135 82.4865 214.104 40.8093 45.0866 262.101 22.7034 15.1951 
88.29 17.5099 82.4901 214.09 40.8136 45.096 262.094 22.7068 15.1994 
88.3 17.5063 82.4937 214.077 40.818 45.1055 262.086 22.7102 15.2037 
88.31 17.5026 82.4974 214.063 40.8223 45.1149 262.078 22.7136 15.208 
88.32 17.499 82.501 214.049 40.8266 45.1244 262.071 22.717 15.2122 
88.33 17.4954 82.5046 214.035 40.831 45.1338 262.063 22.7204 15.2165 
88.34 17.4917 82.5083 214.021 40.8353 45.1433 262.055 22.7237 15.2208 
88.35 17.4881 82.5119 214.008 40.8396 45.1528 262.048 22.7271 15.2251 
88.36 17.4845 82.5155 213.994 40.844 45.1622 262.04 22.7305 15.2294 
88.37 17.4808 82.5192 213.98 40.8483 45.1717 262.032 22.7339 15.2336 
88.38 17.4772 82.5228 213.966 40.8526 45.1811 262.025 22.7373 15.2379 
88.39 17.4736 82.5264 213.952 40.857 45.1906 262.017 22.7407 15.2422 
88.4 17.47 82.53 213.939 40.8613 45.2001 262.009 22.744 15.2465 
88.41 17.4663 82.5337 213.925 40.8656 45.2095 262.002 22.7474 15.2508 
88.42 17.4627 82.5373 213.911 40.87 45.219 261.994 22.7508 15.2551 
88.43 17.4591 82.5409 213.897 40.8743 45.2284 261.986 22.7542 15.2594 
88.44 17.4555 82.5445 213.883 40.8786 45.2379 261.979 22.7576 15.2637 
88.45 17.4519 82.5481 213.87 40.883 45.2474 261.971 22.761 15.268 
88.46 17.4483 82.5517 213.856 40.8873 45.2568 261.963 22.7644 15.2723 
88.47 17.4446 82.5554 213.842 40.8916 45.2663 261.956 22.7678 15.2766 
88.48 17.441 82.559 213.828 40.896 45.2758 261.948 22.7711 15.2809 
88.49 17.4374 82.5626 213.814 40.9003 45.2852 261.94 22.7745 15.2852 
88.5 17.4338 82.5662 213.801 40.9046 45.2947 261.933 22.7779 15.2895 
88.51 17.4302 82.5698 213.787 40.909 45.3042 261.925 22.7813 15.2938 
88.52 17.4266 82.5734 213.773 40.9133 45.3136 261.917 22.7847 15.2981 
88.53 17.423 82.577 213.759 40.9176 45.3231 261.91 22.7881 15.3024 
88.54 17.4194 82.5806 213.745 40.922 45.3326 261.902 22.7915 15.3067 
88.55 17.4158 82.5842 213.732 40.9263 45.3421 261.894 22.7949 15.311 
88.56 17.4122 82.5878 213.718 40.9306 45.3515 261.886 22.7983 15.3153 
88.57 17.4086 82.5914 213.704 40.935 45.361 261.879 22.8017 15.3196 
88.58 17.405 82.595 213.69 40.9393 45.3705 261.871 22.8051 15.3239 
88.59 17.4014 82.5986 213.676 40.9436 45.38 261.863 22.8085 15.3283 
88.6 17.3978 82.6022 213.663 40.9479 45.3894 261.856 22.8119 15.3326 
88.61 17.3942 82.6058 213.649 40.9523 45.3989 261.848 22.8153 15.3369 
88.62 17.3906 82.6094 213.635 40.9566 45.4084 261.84 22.8187 15.3412 
88.63 17.387 82.613 213.621 40.9609 45.4179 261.832 22.8221 15.3455 
88.64 17.3835 82.6165 213.607 40.9653 45.4273 261.825 22.8255 15.3499 
88.65 17.3799 82.6201 213.594 40.9696 45.4368 261.817 22.8289 15.3542 
88.66 17.3763 82.6237 213.58 40.9739 45.4463 261.809 22.8323 15.3585 
88.67 17.3727 82.6273 213.566 40.9782 45.4558 261.801 22.8357 15.3628 
88.68 17.3691 82.6309 213.552 40.9826 45.4653 261.794 22.8391 15.3672 
88.69 17.3655 82.6345 213.538 40.9869 45.4748 261.786 22.8425 15.3715 
88.7 17.362 82.638 213.525 40.9912 45.4842 261.778 22.8459 15.3758 
88.71 17.3584 82.6416 213.511 40.9956 45.4937 261.771 22.8493 15.3802 
88.72 17.3548 82.6452 213.497 40.9999 45.5032 261.763 22.8527 15.3845 
88.73 17.3512 82.6488 213.483 41.0042 45.5127 261.755 22.8561 15.3888 
88.74 17.3477 82.6523 213.469 41.0085 45.5222 261.747 22.8595 15.3932 
88.75 17.3441 82.6559 213.455 41.0129 45.5317 261.74 22.8629 15.3975 
88.76 17.3405 82.6595 213.442 41.0172 45.5412 261.732 22.8663 15.4019 
88.77 17.337 82.663 213.428 41.0215 45.5507 261.724 22.8697 15.4062 
88.78 17.3334 82.6666 213.414 41.0258 45.5601 261.716 22.8731 15.4106 
88.79 17.3298 82.6702 213.4 41.0302 45.5696 261.709 22.8765 15.4149 
88.8 17.3263 82.6737 213.386 41.0345 45.5791 261.701 22.8799 15.4192 
88.81 17.3227 82.6773 213.373 41.0388 45.5886 261.693 22.8834 15.4236 
88.82 17.3191 82.6809 213.359 41.0432 45.5981 261.685 22.8868 15.4279 
88.83 17.3156 82.6844 213.345 41.0475 45.6076 261.678 22.8902 15.4323 
88.84 17.312 82.688 213.331 41.0518 45.6171 261.67 22.8936 15.4367 
88.85 17.3085 82.6915 213.317 41.0561 45.6266 261.662 22.897 15.441 
88.86 17.3049 82.6951 213.303 41.0605 45.6361 261.654 22.9004 15.4454 
88.87 17.3014 82.6986 213.29 41.0648 45.6456 261.646 22.9038 15.4497 
88.88 17.2978 82.7022 213.276 41.0691 45.6551 261.639 22.9072 15.4541 
88.89 17.2943 82.7057 213.262 41.0734 45.6646 261.631 22.9106 15.4584 
88.9 17.2907 82.7093 213.248 41.0778 45.6741 261.623 22.9141 15.4628 
88.91 17.2872 82.7128 213.234 41.0821 45.6836 261.615 22.9175 15.4672 
88.92 17.2836 82.7164 213.221 41.0864 45.6931 261.608 22.9209 15.4715 
88.93 17.2801 82.7199 213.207 41.0907 45.7026 261.6 22.9243 15.4759 
88.94 17.2765 82.7235 213.193 41.095 45.7121 261.592 22.9277 15.4803 
88.95 17.273 82.727 213.179 41.0994 45.7216 261.584 22.9311 15.4846 
88.96 17.2695 82.7305 213.165 41.1037 45.7311 261.576 22.9346 15.489 
88.97 17.2659 82.7341 213.151 41.108 45.7406 261.569 22.938 15.4934 
88.98 17.2624 82.7376 213.138 41.1123 45.7501 261.561 22.9414 15.4978 
88.99 17.2588 82.7412 213.124 41.1167 45.7596 261.553 22.9448 15.5021 
89 17.2553 82.7447 213.11 41.121 45.7691 261.545 22.9482 15.5065 
89.01 17.2518 82.7482 213.096 41.1253 45.7787 261.537 22.9517 15.5109 
89.02 17.2482 82.7518 213.082 41.1296 45.7882 261.53 22.9551 15.5153 
89.03 17.2447 82.7553 213.068 41.1339 45.7977 261.522 22.9585 15.5196 
89.04 17.2412 82.7588 213.055 41.1383 45.8072 261.514 22.9619 15.524 
89.05 17.2377 82.7623 213.041 41.1426 45.8167 261.506 22.9653 15.5284 
89.06 17.2341 82.7659 213.027 41.1469 45.8262 261.498 22.9688 15.5328 
89.07 17.2306 82.7694 213.013 41.1512 45.8357 261.491 22.9722 15.5372 
89.08 17.2271 82.7729 212.999 41.1556 45.8452 261.483 22.9756 15.5416 
89.09 17.2236 82.7764 212.985 41.1599 45.8548 261.475 22.979 15.546 
89.1 17.2201 82.7799 212.972 41.1642 45.8643 261.467 22.9825 15.5504 
89.11 17.2165 82.7835 212.958 41.1685 45.8738 261.459 22.9859 15.5548 
89.12 17.213 82.787 212.944 41.1728 45.8833 261.452 22.9893 15.5591 
89.13 17.2095 82.7905 212.93 41.1772 45.8928 261.444 22.9927 15.5635 
89.14 17.206 82.794 212.916 41.1815 45.9023 261.436 22.9962 15.5679 
89.15 17.2025 82.7975 212.902 41.1858 45.9119 261.428 22.9996 15.5723 
89.16 17.199 82.801 212.889 41.1901 45.9214 261.42 23.003 15.5767 
89.17 17.1955 82.8045 212.875 41.1944 45.9309 261.412 23.0065 15.5811 
89.18 17.192 82.808 212.861 41.1987 45.9404 261.405 23.0099 15.5856 
89.19 17.1884 82.8116 212.847 41.2031 45.9499 261.397 23.0133 15.59 
89.2 17.1849 82.8151 212.833 41.2074 45.9595 261.389 23.0167 15.5944 
89.21 17.1814 82.8186 212.819 41.2117 45.969 261.381 23.0202 15.5988 
89.22 17.1779 82.8221 212.805 41.216 45.9785 261.373 23.0236 15.6032 
89.23 17.1744 82.8256 212.792 41.2203 45.988 261.365 23.027 15.6076 
89.24 17.1709 82.8291 212.778 41.2247 45.9976 261.358 23.0305 15.612 
89.25 17.1674 82.8326 212.764 41.229 46.0071 261.35 23.0339 15.6164 
89.26 17.164 82.836 212.75 41.2333 46.0166 261.342 23.0373 15.6208 
89.27 17.1605 82.8395 212.736 41.2376 46.0262 261.334 23.0408 15.6253 
89.28 17.157 82.843 212.722 41.2419 46.0357 261.326 23.0442 15.6297 
89.29 17.1535 82.8465 212.709 41.2462 46.0452 261.318 23.0477 15.6341 
89.3 17.15 82.85 212.695 41.2506 46.0547 261.31 23.0511 15.6385 
89.31 17.1465 82.8535 212.681 41.2549 46.0643 261.303 23.0545 15.6429 
89.32 17.143 82.857 212.667 41.2592 46.0738 261.295 23.058 15.6474 
89.33 17.1395 82.8605 212.653 41.2635 46.0833 261.287 23.0614 15.6518 
89.34 17.136 82.864 212.639 41.2678 46.0929 261.279 23.0648 15.6562 
89.35 17.1326 82.8674 212.625 41.2721 46.1024 261.271 23.0683 15.6606 
89.36 17.1291 82.8709 212.612 41.2764 46.112 261.263 23.0717 15.6651 
89.37 17.1256 82.8744 212.598 41.2808 46.1215 261.255 23.0752 15.6695 
89.38 17.1221 82.8779 212.584 41.2851 46.131 261.247 23.0786 15.6739 
89.39 17.1186 82.8814 212.57 41.2894 46.1406 261.24 23.082 15.6784 
89.4 17.1152 82.8848 212.556 41.2937 46.1501 261.232 23.0855 15.6828 
89.41 17.1117 82.8883 212.542 41.298 46.1596 261.224 23.0889 15.6873 
89.42 17.1082 82.8918 212.528 41.3023 46.1692 261.216 23.0924 15.6917 
89.43 17.1048 82.8952 212.515 41.3066 46.1787 261.208 23.0958 15.6961 
89.44 17.1013 82.8987 212.501 41.311 46.1883 261.2 23.0993 15.7006 
89.45 17.0978 82.9022 212.487 41.3153 46.1978 261.192 23.1027 15.705 
89.46 17.0944 82.9056 212.473 41.3196 46.2074 261.184 23.1062 15.7095 
89.47 17.0909 82.9091 212.459 41.3239 46.2169 261.176 23.1096 15.7139 
89.48 17.0874 82.9126 212.445 41.3282 46.2264 261.169 23.113 15.7184 
89.49 17.084 82.916 212.431 41.3325 46.236 261.161 23.1165 15.7228 
89.5 17.0805 82.9195 212.418 41.3368 46.2455 261.153 23.1199 15.7273 
89.51 17.077 82.923 212.404 41.3412 46.2551 261.145 23.1234 15.7317 
89.52 17.0736 82.9264 212.39 41.3455 46.2646 261.137 23.1268 15.7362 
89.53 17.0701 82.9299 212.376 41.3498 46.2742 261.129 23.1303 15.7406 
89.54 17.0667 82.9333 212.362 41.3541 46.2837 261.121 23.1337 15.7451 
89.55 17.0632 82.9368 212.348 41.3584 46.2933 261.113 23.1372 15.7496 
89.56 17.0598 82.9402 212.334 41.3627 46.3028 261.105 23.1406 15.754 
89.57 17.0563 82.9437 212.321 41.367 46.3124 261.097 23.1441 15.7585 
89.58 17.0529 82.9471 212.307 41.3713 46.3219 261.09 23.1475 15.7629 
89.59 17.0494 82.9506 212.293 41.3756 46.3315 261.082 23.151 15.7674 
89.6 17.046 82.954 212.279 41.38 46.3411 261.074 23.1544 15.7719 
89.61 17.0425 82.9575 212.265 41.3843 46.3506 261.066 23.1579 15.7763 
89.62 17.0391 82.9609 212.251 41.3886 46.3602 261.058 23.1614 15.7808 
89.63 17.0357 82.9643 212.237 41.3929 46.3697 261.05 23.1648 15.7853 
89.64 17.0322 82.9678 212.224 41.3972 46.3793 261.042 23.1683 15.7898 
89.65 17.0288 82.9712 212.21 41.4015 46.3888 261.034 23.1717 15.7942 
89.66 17.0253 82.9747 212.196 41.4058 46.3984 261.026 23.1752 15.7987 
89.67 17.0219 82.9781 212.182 41.4101 46.408 261.018 23.1786 15.8032 
89.68 17.0185 82.9815 212.168 41.4144 46.4175 261.01 23.1821 15.8077 
89.69 17.015 82.985 212.154 41.4187 46.4271 261.002 23.1856 15.8122 
89.7 17.0116 82.9884 212.14 41.423 46.4366 260.994 23.189 15.8166 
89.71 17.0082 82.9918 212.126 41.4274 46.4462 260.986 23.1925 15.8211 
89.72 17.0048 82.9952 212.113 41.4317 46.4558 260.978 23.1959 15.8256 
89.73 17.0013 82.9987 212.099 41.436 46.4653 260.971 23.1994 15.8301 
89.74 16.9979 83.0021 212.085 41.4403 46.4749 260.963 23.2029 15.8346 
89.75 16.9945 83.0055 212.071 41.4446 46.4845 260.955 23.2063 15.8391 
89.76 16.9911 83.0089 212.057 41.4489 46.494 260.947 23.2098 15.8436 
89.77 16.9876 83.0124 212.043 41.4532 46.5036 260.939 23.2132 15.8481 
89.78 16.9842 83.0158 212.029 41.4575 46.5132 260.931 23.2167 15.8525 
89.79 16.9808 83.0192 212.015 41.4618 46.5227 260.923 23.2202 15.857 
89.8 16.9774 83.0226 212.002 41.4661 46.5323 260.915 23.2236 15.8615 
89.81 16.974 83.026 211.988 41.4704 46.5419 260.907 23.2271 15.866 
89.82 16.9706 83.0294 211.974 41.4747 46.5514 260.899 23.2306 15.8705 
89.83 16.9672 83.0328 211.96 41.479 46.561 260.891 23.234 15.875 
89.84 16.9637 83.0363 211.946 41.4833 46.5706 260.883 23.2375 15.8795 
89.85 16.9603 83.0397 211.932 41.4876 46.5802 260.875 23.241 15.884 
89.86 16.9569 83.0431 211.918 41.4919 46.5897 260.867 23.2444 15.8886 
89.87 16.9535 83.0465 211.904 41.4963 46.5993 260.859 23.2479 15.8931 
89.88 16.9501 83.0499 211.891 41.5006 46.6089 260.851 23.2514 15.8976 
89.89 16.9467 83.0533 211.877 41.5049 46.6185 260.843 23.2548 15.9021 
89.9 16.9433 83.0567 211.863 41.5092 46.628 260.835 23.2583 15.9066 
89.91 16.9399 83.0601 211.849 41.5135 46.6376 260.827 23.2618 15.9111 
89.92 16.9365 83.0635 211.835 41.5178 46.6472 260.819 23.2652 15.9156 
89.93 16.9331 83.0669 211.821 41.5221 46.6568 260.811 23.2687 15.9201 
89.94 16.9297 83.0703 211.807 41.5264 46.6664 260.803 23.2722 15.9247 
89.95 16.9263 83.0737 211.793 41.5307 46.6759 260.795 23.2757 15.9292 
89.96 16.9229 83.0771 211.779 41.535 46.6855 260.787 23.2791 15.9337 
89.97 16.9195 83.0805 211.766 41.5393 46.6951 260.779 23.2826 15.9382 
89.98 16.9162 83.0838 211.752 41.5436 46.7047 260.771 23.2861 15.9428 
89.99 16.9128 83.0872 211.738 41.5479 46.7143 260.763 23.2896 15.9473 
90 16.9094 83.0906 211.724 41.5522 46.7239 260.755 23.293 15.9518 
90.01 16.906 83.094 211.71 41.5565 46.7334 260.747 23.2965 15.9563 
90.02 16.9026 83.0974 211.696 41.5608 46.743 260.739 23.3 15.9609 
90.03 16.8992 83.1008 211.682 41.5651 46.7526 260.731 23.3035 15.9654 
90.04 16.8958 83.1042 211.668 41.5694 46.7622 260.723 23.3069 15.9699 
90.05 16.8925 83.1075 211.654 41.5737 46.7718 260.715 23.3104 15.9745 
90.06 16.8891 83.1109 211.641 41.578 46.7814 260.707 23.3139 15.979 
90.07 16.8857 83.1143 211.627 41.5823 46.791 260.699 23.3174 15.9835 
90.08 16.8823 83.1177 211.613 41.5866 46.8006 260.691 23.3209 15.9881 
90.09 16.879 83.121 211.599 41.5909 46.8102 260.683 23.3243 15.9926 
90.1 16.8756 83.1244 211.585 41.5952 46.8198 260.675 23.3278 15.9972 
90.11 16.8722 83.1278 211.571 41.5995 46.8293 260.667 23.3313 16.0017 
90.12 16.8689 83.1311 211.557 41.6038 46.8389 260.659 23.3348 16.0063 
90.13 16.8655 83.1345 211.543 41.6081 46.8485 260.651 23.3383 16.0108 
90.14 16.8621 83.1379 211.529 41.6124 46.8581 260.643 23.3417 16.0154 
90.15 16.8588 83.1412 211.516 41.6167 46.8677 260.635 23.3452 16.0199 
90.16 16.8554 83.1446 211.502 41.621 46.8773 260.627 23.3487 16.0245 
90.17 16.852 83.148 211.488 41.6253 46.8869 260.619 23.3522 16.029 
90.18 16.8487 83.1513 211.474 41.6296 46.8965 260.611 23.3557 16.0336 
90.19 16.8453 83.1547 211.46 41.6339 46.9061 260.603 23.3592 16.0381 
90.2 16.842 83.158 211.446 41.6382 46.9157 260.595 23.3627 16.0427 
90.21 16.8386 83.1614 211.432 41.6425 46.9253 260.587 23.3661 16.0472 
90.22 16.8352 83.1648 211.418 41.6468 46.9349 260.579 23.3696 16.0518 
90.23 16.8319 83.1681 211.404 41.6511 46.9445 260.571 23.3731 16.0564 
90.24 16.8285 83.1715 211.39 41.6554 46.9541 260.562 23.3766 16.0609 
90.25 16.8252 83.1748 211.377 41.6597 46.9637 260.554 23.3801 16.0655 
90.26 16.8218 83.1782 211.363 41.664 46.9733 260.546 23.3836 16.0701 
90.27 16.8185 83.1815 211.349 41.6683 46.9829 260.538 23.3871 16.0746 
90.28 16.8151 83.1849 211.335 41.6726 46.9926 260.53 23.3906 16.0792 
90.29 16.8118 83.1882 211.321 41.6769 47.0022 260.522 23.3941 16.0838 
90.3 16.8085 83.1915 211.307 41.6812 47.0118 260.514 23.3976 16.0883 
90.31 16.8051 83.1949 211.293 41.6855 47.0214 260.506 23.401 16.0929 
90.32 16.8018 83.1982 211.279 41.6898 47.031 260.498 23.4045 16.0975 
90.33 16.7984 83.2016 211.265 41.6941 47.0406 260.49 23.408 16.1021 
90.34 16.7951 83.2049 211.251 41.6984 47.0502 260.482 23.4115 16.1067 
90.35 16.7918 83.2082 211.238 41.7026 47.0598 260.474 23.415 16.1112 
90.36 16.7884 83.2116 211.224 41.7069 47.0694 260.466 23.4185 16.1158 
90.37 16.7851 83.2149 211.21 41.7112 47.079 260.458 23.422 16.1204 
90.38 16.7818 83.2182 211.196 41.7155 47.0887 260.45 23.4255 16.125 
90.39 16.7784 83.2216 211.182 41.7198 47.0983 260.441 23.429 16.1296 
90.4 16.7751 83.2249 211.168 41.7241 47.1079 260.433 23.4325 16.1342 
90.41 16.7718 83.2282 211.154 41.7284 47.1175 260.425 23.436 16.1388 
90.42 16.7685 83.2315 211.14 41.7327 47.1271 260.417 23.4395 16.1433 
90.43 16.7651 83.2349 211.126 41.737 47.1367 260.409 23.443 16.1479 
90.44 16.7618 83.2382 211.112 41.7413 47.1464 260.401 23.4465 16.1525 
90.45 16.7585 83.2415 211.098 41.7456 47.156 260.393 23.45 16.1571 
90.46 16.7552 83.2448 211.085 41.7499 47.1656 260.385 23.4535 16.1617 
90.47 16.7518 83.2482 211.071 41.7542 47.1752 260.377 23.457 16.1663 
90.48 16.7485 83.2515 211.057 41.7585 47.1848 260.369 23.4605 16.1709 
90.49 16.7452 83.2548 211.043 41.7628 47.1945 260.36 23.464 16.1755 
90.5 16.7419 83.2581 211.029 41.767 47.2041 260.352 23.4675 16.1801 
90.51 16.7386 83.2614 211.015 41.7713 47.2137 260.344 23.471 16.1847 
90.52 16.7353 83.2647 211.001 41.7756 47.2233 260.336 23.4745 16.1893 
90.53 16.732 83.268 210.987 41.7799 47.233 260.328 23.478 16.194 
90.54 16.7287 83.2713 210.973 41.7842 47.2426 260.32 23.4815 16.1986 
90.55 16.7254 83.2746 210.959 41.7885 47.2522 260.312 23.485 16.2032 
90.56 16.722 83.278 210.945 41.7928 47.2618 260.304 23.4885 16.2078 
90.57 16.7187 83.2813 210.931 41.7971 47.2715 260.296 23.492 16.2124 
90.58 16.7154 83.2846 210.918 41.8014 47.2811 260.287 23.4955 16.217 
90.59 16.7121 83.2879 210.904 41.8057 47.2907 260.279 23.4991 16.2216 
90.6 16.7088 83.2912 210.89 41.81 47.3003 260.271 23.5026 16.2263 
90.61 16.7055 83.2945 210.876 41.8142 47.31 260.263 23.5061 16.2309 
90.62 16.7022 83.2978 210.862 41.8185 47.3196 260.255 23.5096 16.2355 
90.63 16.699 83.301 210.848 41.8228 47.3292 260.247 23.5131 16.2401 
90.64 16.6957 83.3043 210.834 41.8271 47.3389 260.239 23.5166 16.2447 
90.65 16.6924 83.3076 210.82 41.8314 47.3485 260.231 23.5201 16.2494 
90.66 16.6891 83.3109 210.806 41.8357 47.3581 260.222 23.5236 16.254 
90.67 16.6858 83.3142 210.792 41.84 47.3678 260.214 23.5271 16.2586 
90.68 16.6825 83.3175 210.778 41.8443 47.3774 260.206 23.5306 16.2633 
90.69 16.6792 83.3208 210.764 41.8486 47.3871 260.198 23.5342 16.2679 
90.7 16.6759 83.3241 210.75 41.8528 47.3967 260.19 23.5377 16.2725 
90.71 16.6726 83.3274 210.737 41.8571 47.4063 260.182 23.5412 16.2772 
90.72 16.6694 83.3306 210.723 41.8614 47.416 260.173 23.5447 16.2818 
90.73 16.6661 83.3339 210.709 41.8657 47.4256 260.165 23.5482 16.2864 
90.74 16.6628 83.3372 210.695 41.87 47.4352 260.157 23.5517 16.2911 
90.75 16.6595 83.3405 210.681 41.8743 47.4449 260.149 23.5553 16.2957 
90.76 16.6562 83.3438 210.667 41.8786 47.4545 260.141 23.5588 16.3004 
90.77 16.653 83.347 210.653 41.8829 47.4642 260.133 23.5623 16.305 
90.78 16.6497 83.3503 210.639 41.8871 47.4738 260.125 23.5658 16.3097 
90.79 16.6464 83.3536 210.625 41.8914 47.4835 260.116 23.5693 16.3143 
90.8 16.6432 83.3568 210.611 41.8957 47.4931 260.108 23.5728 16.319 
90.81 16.6399 83.3601 210.597 41.9 47.5028 260.1 23.5764 16.3236 
90.82 16.6366 83.3634 210.583 41.9043 47.5124 260.092 23.5799 16.3283 
